,id,display_name,works_api_url,works_count,country_code,h_index
0,https://openalex.org/A5032448943,Paul T. Seed,https://api.openalex.org/works?filter=author.id:A5032448943,751,GB,90
1,https://openalex.org/A5043911021,Reinhard Busse,https://api.openalex.org/works?filter=author.id:A5043911021,653,DE,76
2,https://openalex.org/A5060850927,Christine Bond,https://api.openalex.org/works?filter=author.id:A5060850927,415,GB,50
3,https://openalex.org/A5046292035,Paul McNamee,https://api.openalex.org/works?filter=author.id:A5046292035,388,IT,54
4,https://openalex.org/A5058962672,Job van Exel,https://api.openalex.org/works?filter=author.id:A5058962672,374,NL,60
5,https://openalex.org/A5103205115,Robert A. Harper,https://api.openalex.org/works?filter=author.id:A5103205115,322,GB,43
6,https://openalex.org/A5035329084,Richard Cookson,https://api.openalex.org/works?filter=author.id:A5035329084,266,GB,42
7,https://openalex.org/A5009999606,Amanda Howe,https://api.openalex.org/works?filter=author.id:A5009999606,249,GB,42
8,https://openalex.org/A5077924811,Robert Elliott,https://api.openalex.org/works?filter=author.id:A5077924811,248,GB,48
9,https://openalex.org/A5009842882,Stacey Brown,https://api.openalex.org/works?filter=author.id:A5009842882,238,GB,22
10,https://openalex.org/A5030806697,John G Lawrenson,https://api.openalex.org/works?filter=author.id:A5030806697,204,GB,36
11,https://openalex.org/A5050702492,Mandy Ryan,https://api.openalex.org/works?filter=author.id:A5050702492,185,GB,53
12,https://openalex.org/A5007560752,Damian Hodgson,https://api.openalex.org/works?filter=author.id:A5007560752,180,GB,31
13,https://openalex.org/A5046456153,Antoinette de Bont,https://api.openalex.org/works?filter=author.id:A5046456153,143,NL,30
14,https://openalex.org/A5013501141,David F. Edgar,https://api.openalex.org/works?filter=author.id:A5013501141,135,GB,27
15,https://openalex.org/A5007822070,Peter Schofield,https://api.openalex.org/works?filter=author.id:A5007822070,121,GB,28
16,https://openalex.org/A5055445056,Jonathan Stokes,https://api.openalex.org/works?filter=author.id:A5055445056,107,GB,32
17,https://openalex.org/A5067498065,Robert Fleetcroft,https://api.openalex.org/works?filter=author.id:A5067498065,78,GB,18
18,https://openalex.org/A5028041567,Sharon Spooner,https://api.openalex.org/works?filter=author.id:A5028041567,45,GB,13
19,https://openalex.org/A5014987797,A F Spencer,https://api.openalex.org/works?filter=author.id:A5014987797,43,GB,16
20,https://openalex.org/A5000933035,Arthur Sinko,https://api.openalex.org/works?filter=author.id:A5000933035,16,GB,7
21,https://openalex.org/A5052842430,Sarah Todd,https://api.openalex.org/works?filter=author.id:A5052842430,13,GB,5
22,https://openalex.org/A5002640829,Frederick Hassan Konteh,https://api.openalex.org/works?filter=author.id:A5002640829,10,GB,7
23,https://openalex.org/A5055959286,Syed Kashif Raza Zaidi,https://api.openalex.org/works?filter=author.id:A5055959286,9,US,6
24,https://openalex.org/A5102895452,Hannah Forbes,https://api.openalex.org/works?filter=author.id:A5102895452,7,GB,4
25,https://openalex.org/A5030330229,A. David Smith,https://api.openalex.org/works?filter=author.id:A5030330229,915,CA,123
26,https://openalex.org/A5027732920,Helga Refsum,https://api.openalex.org/works?filter=author.id:A5027732920,394,NO,93
27,https://openalex.org/A5011256345,S. Redner,https://api.openalex.org/works?filter=author.id:A5011256345,337,US,67
28,https://openalex.org/A5085974313,Péter Somogyi,https://api.openalex.org/works?filter=author.id:A5085974313,315,GB,116
29,https://openalex.org/A5032779977,Kristian Skrede Gleditsch,https://api.openalex.org/works?filter=author.id:A5032779977,278,GB,56
30,https://openalex.org/A5039227814,J. Paul Bolam,https://api.openalex.org/works?filter=author.id:A5039227814,265,GB,99
31,https://openalex.org/A5040821463,Peter Sheridan Dodds,https://api.openalex.org/works?filter=author.id:A5040821463,240,US,44
32,https://openalex.org/A5009887999,Taylor H. Ricketts,https://api.openalex.org/works?filter=author.id:A5009887999,234,US,72
33,https://openalex.org/A5002034958,Christopher M. Danforth,https://api.openalex.org/works?filter=author.id:A5002034958,209,US,33
34,https://openalex.org/A5055805371,Lewis Mitchell,https://api.openalex.org/works?filter=author.id:A5055805371,190,AU,25
35,https://openalex.org/A5101810876,David J. Schwab,https://api.openalex.org/works?filter=author.id:A5101810876,141,US,46
36,https://openalex.org/A5017106847,Jarlath O’Neil‐Dunne,https://api.openalex.org/works?filter=author.id:A5017106847,110,US,33
37,https://openalex.org/A5014032439,Ryan Woodard,https://api.openalex.org/works?filter=author.id:A5014032439,106,GB,23
38,https://openalex.org/A5012787401,Morgan R. Frank,https://api.openalex.org/works?filter=author.id:A5012787401,61,US,18
39,https://openalex.org/A5078987306,Andrew J. Reagan,https://api.openalex.org/works?filter=author.id:A5078987306,55,US,18
40,https://openalex.org/A5045620226,Abigail Z. Jacobs,https://api.openalex.org/works?filter=author.id:A5045620226,39,US,11
41,https://openalex.org/A5047404909,Aaron J. Schwartz,https://api.openalex.org/works?filter=author.id:A5047404909,32,US,10
42,https://openalex.org/A5048181040,K. Hunter Wapman,https://api.openalex.org/works?filter=author.id:A5048181040,24,US,5
43,https://openalex.org/A5014455711,Sheri Wells-Jensen,https://api.openalex.org/works?filter=author.id:A5014455711,23,US,8
44,https://openalex.org/A5006111595,Celeste de Jager,https://api.openalex.org/works?filter=author.id:A5006111595,22,GB,9
45,https://openalex.org/A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,19,US,4
46,https://openalex.org/A5054519023,Allison C. Morgan,https://api.openalex.org/works?filter=author.id:A5054519023,19,US,10
47,https://openalex.org/A5033228279,Anna Vogiatzoglou,https://api.openalex.org/works?filter=author.id:A5033228279,13,GB,10
48,https://openalex.org/A5054164320,Dimitrios J. Economou,https://api.openalex.org/works?filter=author.id:A5054164320,5,CA,2
49,https://openalex.org/A5037145133,Bradley Gosche,https://api.openalex.org/works?filter=author.id:A5037145133,2,US,2
50,https://openalex.org/A5060753814,M. San Miguel,https://api.openalex.org/works?filter=author.id:A5060753814,511,ES,56
51,https://openalex.org/A5022601535,Mykola Pechenizkiy,https://api.openalex.org/works?filter=author.id:A5022601535,443,NL,41
52,https://openalex.org/A5014662127,Alain Barrat,https://api.openalex.org/works?filter=author.id:A5014662127,355,FR,73
53,https://openalex.org/A5071042104,Raúl Toral,https://api.openalex.org/works?filter=author.id:A5071042104,344,ES,50
54,https://openalex.org/A5020700841,Ngoc Thang Vu,https://api.openalex.org/works?filter=author.id:A5020700841,276,DE,32
55,https://openalex.org/A5036322121,Janusz A. Hołyst,https://api.openalex.org/works?filter=author.id:A5036322121,267,PL,36
56,https://openalex.org/A5019818981,George Fletcher,https://api.openalex.org/works?filter=author.id:A5019818981,222,NL,27
57,https://openalex.org/A5101426810,Yu Xiang,https://api.openalex.org/works?filter=author.id:A5101426810,145,US,34
58,https://openalex.org/A5002362611,M. M. Faruque Hasan,https://api.openalex.org/works?filter=author.id:A5002362611,113,BD,32
59,https://openalex.org/A5013262618,D. Sunshine Hillygus,https://api.openalex.org/works?filter=author.id:A5013262618,110,US,29
60,https://openalex.org/A5056559023,Alexander Volfovsky,https://api.openalex.org/works?filter=author.id:A5056559023,108,US,13
61,https://openalex.org/A5073459923,Deen Freelon,https://api.openalex.org/works?filter=author.id:A5073459923,88,US,32
62,https://openalex.org/A5055236010,Akrati Saxena,https://api.openalex.org/works?filter=author.id:A5055236010,86,NL,11
63,https://openalex.org/A5023997241,Christopher A. Bail,https://api.openalex.org/works?filter=author.id:A5023997241,82,US,21
64,https://openalex.org/A5004420568,Debarati Das,https://api.openalex.org/works?filter=author.id:A5004420568,47,US,8
65,https://openalex.org/A5020860817,Anna Chmiel,https://api.openalex.org/works?filter=author.id:A5020860817,42,PL,13
66,https://openalex.org/A5017258586,Anders Björkelund,https://api.openalex.org/works?filter=author.id:A5017258586,41,SE,15
67,https://openalex.org/A5075314395,Akhil Arora,https://api.openalex.org/works?filter=author.id:A5075314395,38,US,16
68,https://openalex.org/A5037220308,Agnieszka Faleńska,https://api.openalex.org/works?filter=author.id:A5037220308,32,DE,8
69,https://openalex.org/A5062149129,Yayati Gupta,https://api.openalex.org/works?filter=author.id:A5062149129,28,IN,4
70,https://openalex.org/A5023775697,Brian Guay,https://api.openalex.org/works?filter=author.id:A5023775697,23,US,8
71,https://openalex.org/A5016819382,Manali S. Zantye,https://api.openalex.org/works?filter=author.id:A5016819382,17,US,8
72,https://openalex.org/A5077079991,Friedolin Merhout,https://api.openalex.org/works?filter=author.id:A5077079991,16,DK,9
73,https://openalex.org/A5061483794,Emily Maloney,https://api.openalex.org/works?filter=author.id:A5061483794,11,US,4
74,https://openalex.org/A5011368152,Aidan Combs,https://api.openalex.org/works?filter=author.id:A5011368152,9,US,4
75,https://openalex.org/A5077079119,Thomas L. Griffiths,https://api.openalex.org/works?filter=author.id:A5077079119,769,US,96
76,https://openalex.org/A5011035455,Adam Frank,https://api.openalex.org/works?filter=author.id:A5011035455,678,US,59
77,https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,512,US,90
78,https://openalex.org/A5076633756,James A. Evans,https://api.openalex.org/works?filter=author.id:A5076633756,306,US,42
79,https://openalex.org/A5068182184,Andrea Baronchelli,https://api.openalex.org/works?filter=author.id:A5068182184,255,GB,47
80,https://openalex.org/A5034406723,Luca Maria Aiello,https://api.openalex.org/works?filter=author.id:A5034406723,229,DK,36
81,https://openalex.org/A5016146759,Romualdo Pastor‐Satorras,https://api.openalex.org/works?filter=author.id:A5016146759,223,ES,60
82,https://openalex.org/A5011229206,Vivek K. Singh,https://api.openalex.org/works?filter=author.id:A5011229206,170,US,27
83,https://openalex.org/A5075956753,Erez Shmueli,https://api.openalex.org/works?filter=author.id:A5075956753,132,IL,28
84,https://openalex.org/A5069454833,Jordan W. Suchow,https://api.openalex.org/works?filter=author.id:A5069454833,117,US,17
85,https://openalex.org/A5087990460,Mehdi Moussaïd,https://api.openalex.org/works?filter=author.id:A5087990460,109,DE,21
86,https://openalex.org/A5015642711,Anne Kandler,https://api.openalex.org/works?filter=author.id:A5015642711,73,DE,21
87,https://openalex.org/A5008888392,Brian P. Dickinson,https://api.openalex.org/works?filter=author.id:A5008888392,65,US,22
88,https://openalex.org/A5109833231,Abdulrahman Alarifi,https://api.openalex.org/works?filter=author.id:A5109833231,55,SA,18
89,https://openalex.org/A5069999998,Mark E. Whiting,https://api.openalex.org/works?filter=author.id:A5069999998,45,US,14
90,https://openalex.org/A5013559230,Mariam Nouh,https://api.openalex.org/works?filter=author.id:A5013559230,35,SA,10
91,https://openalex.org/A5073189960,Anas Alfaris,https://api.openalex.org/works?filter=author.id:A5073189960,32,SA,9
92,https://openalex.org/A5046561315,Fahad Alhasoun,https://api.openalex.org/works?filter=author.id:A5046561315,22,US,7
93,https://openalex.org/A5102756489,Ahmad Alabdulkareem,https://api.openalex.org/works?filter=author.id:A5102756489,22,SA,6
94,https://openalex.org/A5063098095,Abeer ElBahrawy,https://api.openalex.org/works?filter=author.id:A5063098095,18,GB,7
95,https://openalex.org/A5043639182,Laura Radaelli,https://api.openalex.org/works?filter=author.id:A5043639182,17,IL,10
96,https://openalex.org/A5027814433,Mohammed Alsobay,https://api.openalex.org/works?filter=author.id:A5027814433,13,US,3
97,https://openalex.org/A5002607503,Surendra Hazarie,https://api.openalex.org/works?filter=author.id:A5002607503,12,US,6
98,https://openalex.org/A5038699799,Riccardo Campari,https://api.openalex.org/works?filter=author.id:A5038699799,10,US,5
99,https://openalex.org/A5033977409,Kael Greco,https://api.openalex.org/works?filter=author.id:A5033977409,5,US,4
100,https://openalex.org/A5021830443,Zoltán Szállási,https://api.openalex.org/works?filter=author.id:A5021830443,603,US,77
101,https://openalex.org/A5044033087,János Kertész,https://api.openalex.org/works?filter=author.id:A5044033087,418,AT,66
102,https://openalex.org/A5008033989,Cristopher Moore,https://api.openalex.org/works?filter=author.id:A5008033989,414,US,56
103,https://openalex.org/A5067142016,M. E. J. Newman,https://api.openalex.org/works?filter=author.id:A5067142016,347,US,101
104,https://openalex.org/A5014647140,Aaron Clauset,https://api.openalex.org/works?filter=author.id:A5014647140,284,US,48
105,https://openalex.org/A5036936081,Skyler Cranmer,https://api.openalex.org/works?filter=author.id:A5036936081,282,US,24
106,https://openalex.org/A5054707908,David Rothschild,https://api.openalex.org/works?filter=author.id:A5054707908,225,US,27
107,https://openalex.org/A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,219,US,66
108,https://openalex.org/A5005839111,Balázs Lengyel,https://api.openalex.org/works?filter=author.id:A5005839111,179,HU,20
109,https://openalex.org/A5019808661,Gábor Vattay,https://api.openalex.org/works?filter=author.id:A5019808661,172,HU,26
110,https://openalex.org/A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,129,US,35
111,https://openalex.org/A5032475130,Frank W. Takes,https://api.openalex.org/works?filter=author.id:A5032475130,117,NL,15
112,https://openalex.org/A5000038347,Maxwell Young,https://api.openalex.org/works?filter=author.id:A5000038347,106,US,16
113,https://openalex.org/A5010373001,Eelke M. Heemskerk,https://api.openalex.org/works?filter=author.id:A5010373001,106,NL,27
114,https://openalex.org/A5069948947,Benjamin H. Good,https://api.openalex.org/works?filter=author.id:A5069948947,73,US,22
115,https://openalex.org/A5091533231,Riccardo Di Clemente,https://api.openalex.org/works?filter=author.id:A5091533231,61,IT,16
116,https://openalex.org/A5054630728,Anikó Hannák,https://api.openalex.org/works?filter=author.id:A5054630728,51,CH,16
117,https://openalex.org/A5072156055,Eszter Bokányi,https://api.openalex.org/works?filter=author.id:A5072156055,40,NL,8
118,https://openalex.org/A5048132210,Samuel F. Way,https://api.openalex.org/works?filter=author.id:A5048132210,29,US,11
119,https://openalex.org/A5055446394,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5055446394,28,US,10
120,https://openalex.org/A5030987696,Amir Ghasemian,https://api.openalex.org/works?filter=author.id:A5030987696,27,IR,8
121,https://openalex.org/A5011168888,Homa Hosseinmardi,https://api.openalex.org/works?filter=author.id:A5011168888,21,US,12
122,https://openalex.org/A5101803962,Weihua Li,https://api.openalex.org/works?filter=author.id:A5101803962,19,CN,12
123,https://openalex.org/A5063648924,Vishal Sanwalani,https://api.openalex.org/works?filter=author.id:A5063648924,13,US,10
124,https://openalex.org/A5004325765,Zoltán Lábszki,https://api.openalex.org/works?filter=author.id:A5004325765,1,HU,1
125,https://openalex.org/A5057258772,Evangelos Kontopantelis,https://api.openalex.org/works?filter=author.id:A5057258772,491,GB,70
126,https://openalex.org/A5053780989,Andrew McKeon,https://api.openalex.org/works?filter=author.id:A5053780989,444,US,78
127,https://openalex.org/A5067907002,Bruce Guthrie,https://api.openalex.org/works?filter=author.id:A5067907002,420,GB,67
128,https://openalex.org/A5037705025,Andrew M. Ryan,https://api.openalex.org/works?filter=author.id:A5037705025,336,US,48
129,https://openalex.org/A5034168264,David Reeves,https://api.openalex.org/works?filter=author.id:A5034168264,326,GB,66
130,https://openalex.org/A5013430806,Frank Windmeijer,https://api.openalex.org/works?filter=author.id:A5013430806,244,GB,54
131,https://openalex.org/A5060956412,Ruth McDonald,https://api.openalex.org/works?filter=author.id:A5060956412,239,GB,43
132,https://openalex.org/A5039603242,Rachael Wood,https://api.openalex.org/works?filter=author.id:A5039603242,217,GB,37
133,https://openalex.org/A5028947868,Daniel R. Morales,https://api.openalex.org/works?filter=author.id:A5028947868,193,GB,36
134,https://openalex.org/A5083317378,Ruth Boaden,https://api.openalex.org/works?filter=author.id:A5083317378,186,GB,36
135,https://openalex.org/A5020228087,John Wildman,https://api.openalex.org/works?filter=author.id:A5020228087,108,GB,26
136,https://openalex.org/A5005203311,Rachel Meacock,https://api.openalex.org/works?filter=author.id:A5005203311,103,GB,20
137,https://openalex.org/A5046740363,Alex Turner,https://api.openalex.org/works?filter=author.id:A5046740363,103,GB,19
138,https://openalex.org/A5049833225,Søren Rud Kristensen,https://api.openalex.org/works?filter=author.id:A5049833225,103,DK,20
139,https://openalex.org/A5103102883,Daniel O. Clark,https://api.openalex.org/works?filter=author.id:A5103102883,70,US,26
140,https://openalex.org/A5053075762,Laura Anselmi,https://api.openalex.org/works?filter=author.id:A5053075762,69,GB,18
141,https://openalex.org/A5006816982,Gary McLean,https://api.openalex.org/works?filter=author.id:A5006816982,51,GB,28
142,https://openalex.org/A5004159175,Mark Dusheiko,https://api.openalex.org/works?filter=author.id:A5004159175,39,CH,18
143,https://openalex.org/A5102925121,Jill Morrison,https://api.openalex.org/works?filter=author.id:A5102925121,38,CA,10
144,https://openalex.org/A5008069881,Ruth Watkinson,https://api.openalex.org/works?filter=author.id:A5008069881,37,US,19
145,https://openalex.org/A5050007067,T. Doran,https://api.openalex.org/works?filter=author.id:A5050007067,31,GB,13
146,https://openalex.org/A5060001295,Beth Parkinson,https://api.openalex.org/works?filter=author.id:A5060001295,15,GB,8
147,https://openalex.org/A5044384041,Mark Minchin,https://api.openalex.org/works?filter=author.id:A5044384041,14,GB,7
148,https://openalex.org/A5028228267,Rosalia Munoz-Arroyo,https://api.openalex.org/works?filter=author.id:A5028228267,13,GB,8
149,https://openalex.org/A5025875701,Stephanie Gillibrand,https://api.openalex.org/works?filter=author.id:A5025875701,6,GB,3
150,https://openalex.org/A5059060196,Stewart W Mercer,https://api.openalex.org/works?filter=author.id:A5059060196,482,GB,75
151,https://openalex.org/A5020260999,Nicholas Mays,https://api.openalex.org/works?filter=author.id:A5020260999,443,GB,55
152,https://openalex.org/A5061662390,Anna Coleman,https://api.openalex.org/works?filter=author.id:A5061662390,212,US,24
153,https://openalex.org/A5016262146,Mark Hann,https://api.openalex.org/works?filter=author.id:A5016262146,200,GB,35
154,https://openalex.org/A5027424571,Paula Lorgelly,https://api.openalex.org/works?filter=author.id:A5027424571,194,GB,35
155,https://openalex.org/A5032448027,Anne McBride,https://api.openalex.org/works?filter=author.id:A5032448027,145,GB,21
156,https://openalex.org/A5020374620,Thomas Mason,https://api.openalex.org/works?filter=author.id:A5020374620,141,GB,36
157,https://openalex.org/A5076480796,Jonathan Hammond,https://api.openalex.org/works?filter=author.id:A5076480796,110,GB,17
158,https://openalex.org/A5041280331,Alex Hall,https://api.openalex.org/works?filter=author.id:A5041280331,98,US,16
159,https://openalex.org/A5045293157,Laura Vallejo‐Torres,https://api.openalex.org/works?filter=author.id:A5045293157,94,ES,23
160,https://openalex.org/A5008401136,Matthias Pierce,https://api.openalex.org/works?filter=author.id:A5008401136,93,GB,29
161,https://openalex.org/A5038616675,Haili Hu,https://api.openalex.org/works?filter=author.id:A5038616675,89,CN,22
162,https://openalex.org/A5028562325,Imelda McDermott,https://api.openalex.org/works?filter=author.id:A5028562325,87,QA,16
163,https://openalex.org/A5024116331,Andrew Jones,https://api.openalex.org/works?filter=author.id:A5024116331,82,GB,15
164,https://openalex.org/A5027316988,Yan Feng,https://api.openalex.org/works?filter=author.id:A5027316988,73,GB,15
165,https://openalex.org/A5007507041,Bridie Fitzpatrick,https://api.openalex.org/works?filter=author.id:A5007507041,53,GB,23
166,https://openalex.org/A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,44,NL,9
167,https://openalex.org/A5015319043,Adriënne M. Mendrik,https://api.openalex.org/works?filter=author.id:A5015319043,42,NL,13
168,https://openalex.org/A5054129794,Jon Gibson,https://api.openalex.org/works?filter=author.id:A5054129794,40,GB,11
169,https://openalex.org/A5006065753,Lynsey Warwick‐Giles,https://api.openalex.org/works?filter=author.id:A5006065753,37,GB,7
170,https://openalex.org/A5048097111,Helen Hayes,https://api.openalex.org/works?filter=author.id:A5048097111,12,GB,4
171,https://openalex.org/A5025790809,Roos Voorvaart,https://api.openalex.org/works?filter=author.id:A5025790809,6,NL,2
172,https://openalex.org/A5022726891,Malcom R. Law,https://api.openalex.org/works?filter=author.id:A5022726891,3,GB,3
173,https://openalex.org/A5054777179,Emiel van der Veen,https://api.openalex.org/works?filter=author.id:A5054777179,3,,2
174,https://openalex.org/A5005813408,Jeroen Vloothuis,https://api.openalex.org/works?filter=author.id:A5005813408,2,,1
175,https://openalex.org/A5007176508,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5007176508,1033,US,122
176,https://openalex.org/A5066553010,Stephen M. Smith,https://api.openalex.org/works?filter=author.id:A5066553010,884,GB,159
177,https://openalex.org/A5090704136,Mario Cortina‐Borja,https://api.openalex.org/works?filter=author.id:A5090704136,457,GB,58
178,https://openalex.org/A5006456463,Gordon Wilcock,https://api.openalex.org/works?filter=author.id:A5006456463,365,GB,77
179,https://openalex.org/A5082887117,Kevin M. Bradley,https://api.openalex.org/works?filter=author.id:A5082887117,273,GB,46
180,https://openalex.org/A5053039076,Eef Hogervorst,https://api.openalex.org/works?filter=author.id:A5053039076,257,GB,47
181,https://openalex.org/A5001753624,Campbell S. Nelson,https://api.openalex.org/works?filter=author.id:A5001753624,225,NZ,42
182,https://openalex.org/A5015177696,Katie E. Cherry,https://api.openalex.org/works?filter=author.id:A5015177696,204,US,42
183,https://openalex.org/A5057025370,William P. Patterson,https://api.openalex.org/works?filter=author.id:A5057025370,202,CA,57
184,https://openalex.org/A5048456963,Abigail M. Smith,https://api.openalex.org/works?filter=author.id:A5048456963,171,NZ,30
185,https://openalex.org/A5016026205,Zsuzsanna Nagy,https://api.openalex.org/works?filter=author.id:A5016026205,149,GB,43
186,https://openalex.org/A5051530545,Abderrahim Oulhaj,https://api.openalex.org/works?filter=author.id:A5051530545,118,AE,25
187,https://openalex.org/A5110926636,I. Weiner,https://api.openalex.org/works?filter=author.id:A5110926636,113,IL,41
188,https://openalex.org/A5057243118,P. M. Krafft,https://api.openalex.org/works?filter=author.id:A5057243118,111,GB,17
189,https://openalex.org/A5064296964,Abdullah Almaatouq,https://api.openalex.org/works?filter=author.id:A5064296964,97,US,13
190,https://openalex.org/A5077519787,Marc M. Budge,https://api.openalex.org/works?filter=author.id:A5077519787,78,AU,34
191,https://openalex.org/A5112936208,J. N. P. Rawlins,https://api.openalex.org/works?filter=author.id:A5112936208,59,US,35
192,https://openalex.org/A5111920393,Donald J. Lehmann,https://api.openalex.org/works?filter=author.id:A5111920393,52,GB,25
193,https://openalex.org/A5014406538,Marc Combrinck,https://api.openalex.org/works?filter=author.id:A5014406538,48,ZA,26
194,https://openalex.org/A5109906660,A. I. Traub,https://api.openalex.org/works?filter=author.id:A5109906660,48,DE,10
195,https://openalex.org/A5071122166,Alejandro Noriega-Campero,https://api.openalex.org/works?filter=author.id:A5071122166,37,US,5
196,https://openalex.org/A5086636153,Abdulkadir Çelikkanat,https://api.openalex.org/works?filter=author.id:A5086636153,35,DK,4
197,https://openalex.org/A5071183914,L. Barnetson,https://api.openalex.org/works?filter=author.id:A5071183914,29,GB,20
198,https://openalex.org/A5004372354,D. C. Park,https://api.openalex.org/works?filter=author.id:A5004372354,13,US,11
199,https://openalex.org/A5054670072,A.R Green,https://api.openalex.org/works?filter=author.id:A5054670072,2,GB,2
200,https://openalex.org/A5049718288,Alastair H. Leyland,https://api.openalex.org/works?filter=author.id:A5049718288,457,GB,50
201,https://openalex.org/A5041978782,Philip Wilson,https://api.openalex.org/works?filter=author.id:A5041978782,429,DK,43
202,https://openalex.org/A5109032892,Roy Carr‐Hill,https://api.openalex.org/works?filter=author.id:A5109032892,318,GB,41
203,https://openalex.org/A5026733218,Kieran Walshe,https://api.openalex.org/works?filter=author.id:A5026733218,287,GB,41
204,https://openalex.org/A5015065118,Kath Checkland,https://api.openalex.org/works?filter=author.id:A5015065118,279,QA,31
205,https://openalex.org/A5025229010,Luigi Siciliani,https://api.openalex.org/works?filter=author.id:A5025229010,275,GB,42
206,https://openalex.org/A5002140263,Nigel Rice,https://api.openalex.org/works?filter=author.id:A5002140263,229,GB,49
207,https://openalex.org/A5030800326,Margaret Maxwell,https://api.openalex.org/works?filter=author.id:A5030800326,215,GB,42
208,https://openalex.org/A5034841736,Jill Morrison,https://api.openalex.org/works?filter=author.id:A5034841736,169,US,39
209,https://openalex.org/A5056061208,Tim Doran,https://api.openalex.org/works?filter=author.id:A5056061208,163,GB,39
210,https://openalex.org/A5077971011,Andrew Power,https://api.openalex.org/works?filter=author.id:A5077971011,159,GB,25
211,https://openalex.org/A5006567376,Alastair R. Hall,https://api.openalex.org/works?filter=author.id:A5006567376,152,GB,29
212,https://openalex.org/A5034335070,Marcello Morciano,https://api.openalex.org/works?filter=author.id:A5034335070,113,IT,16
213,https://openalex.org/A5067052414,Nathan Proudlove,https://api.openalex.org/works?filter=author.id:A5067052414,111,GB,18
214,https://openalex.org/A5020738418,Sara Macdonald,https://api.openalex.org/works?filter=author.id:A5020738418,108,GB,24
215,https://openalex.org/A5004960501,Lu Han,https://api.openalex.org/works?filter=author.id:A5004960501,74,CN,15
216,https://openalex.org/A5026189028,Eleonora Fichera,https://api.openalex.org/works?filter=author.id:A5026189028,68,AU,17
217,https://openalex.org/A5000520577,Yiu‐Shing Lau,https://api.openalex.org/works?filter=author.id:A5000520577,53,GB,11
218,https://openalex.org/A5103010678,Michael Smith,https://api.openalex.org/works?filter=author.id:A5103010678,30,US,10
219,https://openalex.org/A5077100638,Toby Gosden,https://api.openalex.org/works?filter=author.id:A5077100638,28,GB,13
220,https://openalex.org/A5008137780,Obbey Elamin,https://api.openalex.org/works?filter=author.id:A5008137780,11,SA,3
221,https://openalex.org/A5110902415,Mary Jane Anderson,https://api.openalex.org/works?filter=author.id:A5110902415,6,GB,2
222,https://openalex.org/A5001069190,Kostas Kyriakoulis,https://api.openalex.org/works?filter=author.id:A5001069190,3,GB,2
223,https://openalex.org/A5007055406,Stuart Clough,https://api.openalex.org/works?filter=author.id:A5007055406,3,GB,2
224,https://openalex.org/A5033262136,Mike Muirhead,https://api.openalex.org/works?filter=author.id:A5033262136,3,,3
225,https://openalex.org/A5018463374,Stephen Morris,https://api.openalex.org/works?filter=author.id:A5018463374,836,GB,78
226,https://openalex.org/A5082736897,Eric G. Blackman,https://api.openalex.org/works?filter=author.id:A5082736897,542,US,52
227,https://openalex.org/A5034438905,Matt Sutton,https://api.openalex.org/works?filter=author.id:A5034438905,454,GB,51
228,https://openalex.org/A5022224624,Axel Kleidon,https://api.openalex.org/works?filter=author.id:A5022224624,421,DE,52
229,https://openalex.org/A5011594562,J. M. Arias,https://api.openalex.org/works?filter=author.id:A5011594562,286,ES,40
230,https://openalex.org/A5018997782,Hugh Gravelle,https://api.openalex.org/works?filter=author.id:A5018997782,286,GB,54
231,https://openalex.org/A5033081182,José J. Ramasco,https://api.openalex.org/works?filter=author.id:A5033081182,238,ES,44
232,https://openalex.org/A5049923911,Jasjeet S. Sekhon,https://api.openalex.org/works?filter=author.id:A5049923911,224,US,39
233,https://openalex.org/A5027208547,Jon Sussex,https://api.openalex.org/works?filter=author.id:A5027208547,196,GB,22
234,https://openalex.org/A5013827698,Caleb Scharf,https://api.openalex.org/works?filter=author.id:A5013827698,148,JP,36
235,https://openalex.org/A5036326592,A. J. Cunningham,https://api.openalex.org/works?filter=author.id:A5036326592,140,US,31
236,https://openalex.org/A5027673966,Marina Alberti,https://api.openalex.org/works?filter=author.id:A5027673966,132,US,49
237,https://openalex.org/A5050591562,Martin Chalkley,https://api.openalex.org/works?filter=author.id:A5050591562,125,GB,23
238,https://openalex.org/A5053273786,Jonathan Carroll-Nellenback,https://api.openalex.org/works?filter=author.id:A5053273786,120,US,23
239,https://openalex.org/A5077308157,Stephen O’Neill,https://api.openalex.org/works?filter=author.id:A5077308157,115,GB,16
240,https://openalex.org/A5048624715,Deokhee Yi,https://api.openalex.org/works?filter=author.id:A5048624715,110,GB,20
241,https://openalex.org/A5052965447,Gourab Ghoshal,https://api.openalex.org/works?filter=author.id:A5052965447,105,US,23
242,https://openalex.org/A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,85,HU,9
